gene	EarlyMean	PreMeiMean	MeiMean	DICMean
COL7A1	0	2.28497354497355	5.66477832512315	6.35832298136646
COL8A1	0	0	0	0
COL8A2	0	0	0	0
COL9A1	0	0	0.191551724137931	0
COL9A2	0.00271844660194179	0	1.0979802955665	0.300931677018634
COL9A3	5.18268377253814	7.34931216931217	0.100862068965517	1.83105590062112
COLCA1	0	0	0	0
COLCA2	0	0	0	0
COLEC10	0	0	0	0
COLEC11	0.0512274618585299	18.0657142857143	52.245960591133	82.6140372670808
COLEC12	0.500187239944522	0.164761904761905	0	0
COLGALT1	71.9612898751734	51.147619047619	7.22652709359606	11.695652173913
COLGALT2	0	0.0204761904761905	0	0
COLQ	0	0	0.131527093596059	0
COMMD1	184.884264909847	205.252486772487	165.769753694581	207.55652173913
COMMD10	103.986546463245	37.8290476190476	18.7741625615764	89.1240372670808
COMMD2	42.3768585298197	65.6281481481481	102.581354679803	155.311055900621
COMMD3	195.741178918169	110.894497354497	231.619162561576	279.433167701863
COMMD3-BMI1	0	0	0	0
COMMD4	165.195686546463	256.640793650794	107.115073891626	228.924720496894
COMMD5	30.9340499306519	39.347037037037	35.4066009852217	71.932546583851
COMMD6	557.62786407767	625.348571428571	384.526921182266	688.806149068323
COMMD7	13.7229819694868	19.1803703703704	17.4935714285714	89.6203726708075
COMMD8	59.1150346740638	164.838148148148	178.686871921182	207.145155279503
COMMD9	89.4246324549237	102.849365079365	71.0798275862069	211.830434782609
COMP	1.1650346740638	0	0	0
COMT	1.70604715672677	0.366031746031746	3.47160098522168	0.487577639751553
COMTD1	6.01623439667129	3.37677248677249	0	0.101614906832298
COPA	108.596026352288	83.2925925925926	72.4591871921182	38.3626086956522
COPB1	146.256151178918	156.078412698413	161.080837438424	139.233540372671
COPB2	139.670374479889	186.505714285714	244.070024630542	128.17198757764
COPE	512.888710124827	806.27746031746	320.061773399015	719.379813664596
COPG1	22.0610610263523	44.4204761904762	39.6904679802956	36.4133540372671
COPG2	5.47505547850208	17.7942857142857	8.62145320197044	22.2596894409938
COPRS	56.6958529819695	176.434285714286	80.0906403940887	120.958447204969
COPS2	63.3362690707351	83.3105291005291	95.3655911330049	105.698881987578
COPS3	174.579563106796	306.76746031746	198.150270935961	222.954658385093
COPS4	153.851816920943	137.094497354497	154.947881773399	165.962546583851
COPS5	143.388495145631	128.829312169312	38.0722906403941	147.776583850932
COPS6	284.242350901526	342.87126984127	150.494630541872	230.351925465839
COPS7A	147.576504854369	173.059735449735	55.4838669950739	81.7649689440994
COPS7B	22.5978155339806	94.9944444444444	73.4708866995074	96.0263354037267
COPS8	222.291747572816	386.742645502645	296.479950738916	413.660248447205
COPZ1	214.168009708738	193.362328042328	97.8938177339902	107.928385093168
COPZ2	0	0.0541269841269843	1.19467980295567	0.0822360248447208
COQ10A	12.5907975034674	24.972328042328	0	1.68900621118013
COQ10B	57.9572954230236	68.4984656084656	16.0068965517241	17.1074534161491
COQ2	16.2320665742025	7.30634920634921	22.4105172413793	18.9667080745342
COQ3	11.0890568654646	16.1768783068783	9.5051724137931	26.0429813664596
COQ4	40.5555270457698	51.6286243386243	45.1209852216749	21.6101863354037
COQ5	66.4596601941747	21.9342857142857	24.0422660098522	19.9829192546584
COQ6	47.6427184466019	90.3339153439153	71.1212315270936	63.9090683229814
COQ7	88.8798751733703	173.507671957672	201.585985221675	135.981118012422
COQ9	35.4753883495146	36.8132804232804	64.2606650246305	56.0848447204969
CORIN	0	0	0	0
CORO1A	2.38981276005548	0.0796296296296297	0	0
CORO1B	27.5314701803051	2.67851851851852	0.207955665024631	5.2583850931677
CORO1C	59.6426699029126	35.5839153439153	40.5412315270936	46.9172670807454
CORO2A	0.233106796116505	3.27174603174603	0	1.87931677018634
CORO2B	0	0	0	0
CORO6	0	0.0792063492063494	0	0
CORO7	0.179195561719834	7.25365079365079	3.9328078817734	2.08136645962733
CORO7-PAM16	0	0	0	0
CORT	0	0	0	0.0752173913043479
COTL1	9.74092233009709	57.2665079365079	1.70396551724138	25.3245341614907
COX10	17.4199861303745	32.2943915343915	35.6787192118227	27.6644099378882
COX10-AS1	0	0	0	0
COX11	41.7735020804438	51.4855555555556	102.404187192118	43.6926086956522
COX14	184.268959778086	251.08835978836	89.2783743842365	196.833229813665
COX15	37.8294036061026	38.6443915343915	18.39960591133	18.7760248447205
COX16	57.5587170596394	29.6174074074074	10.8500738916256	28.3281366459627
COX17	139.496324549237	417.991375661376	445.087068965517	476.140807453416
COX18	4.80605409153953	13.156455026455	11.4322906403941	11.7984472049689
COX19	41.3370041608877	38.3349735449735	42.8311822660099	57.6545962732919
COX20	0.0199722607489599	0.275873015873016	0	0.62608695652174
COX4I1	824.019819694868	1085.81312169312	769.835123152709	982.492360248447
COX4I2	0	0	0	147.86751552795
COX5A	651.421816920943	969.403597883598	637.669753694581	720.113975155279
COX5B	1008.6196740638	1370.17978835979	762.250591133005	1072.43664596273
COX6A1	1428.43246185853	1393.89417989418	551.871896551724	1174.24788819876
COX6A2	0	0	0	0
COX6B1	562.525249653259	602.482222222222	290.625640394089	652.783664596273
COX6B2	1.73992371705964	0	0	0
COX6C	975.902122052704	1553.18317460317	1541.89899014778	1422.94770186335
COX7A1	1.60694174757282	38.1491534391534	0	16.1762111801242
COX7A2	1044.56535367545	574.398253968254	522.737192118227	708.683167701863
COX7A2L	309.822780859917	398.733544973545	361.530270935961	641.179937888199
COX7B	363.019466019417	346.514814814815	556.585763546798	504.614285714286
COX7B2	0	0.682857142857144	2.66913793103448	0
COX7C	659.151185852982	395.854708994709	236.947660098522	365.703354037267
COX8A	403.394576976422	186.263333333333	55.2103201970443	153.62049689441
COX8C	8.42578363384189	196.033174603175	456.43342364532	591.080186335404
CP	0	0	0	0
CPA1	0	0	0	0.458074534161492
CPA2	0	2.48375661375661	3.4521921182266	4.78341614906832
CPA3	0	0	0	0
CPA4	0	0	0	0
CPA5	0	0	0	0.967018633540374
CPA6	0	0	0	4.79962732919255
CPAMD8	0	0	0	0
CPB1	0	0	0	0
CPB2	0	0	0	0
CPB2-AS1	0	0	0	0
CPD	7.69822468793343	27.244708994709	25.621724137931	31.5767701863354
CPE	0	27.7278306878307	11.2214532019704	2.67428571428572
CPEB1	197.784653259362	285.517830687831	416.949679802956	442.31198757764
CPEB1-AS1	0	0	2.3928078817734	1.7848447204969
CPEB2	1.2196879334258	21.7167195767196	33.4983004926108	11.1152795031056
CPEB2-AS1	0	0	0	0
CPEB3	3.82977115117892	6.98100529100529	25.5935960591133	43.4519875776398
CPEB4	0.0690638002773927	4.31873015873016	24.6272906403941	23.6881366459627
CPED1	0	0	0	7.44254658385093
CPLX1	0	0	0	0.0475776397515529
CPLX2	0	0	0	0
CPLX3	0	0	0	0
CPLX4	0	0	0	0
CPM	0	7.494708994709	3.40115763546798	16.5442236024845
CPN1	0	0.591428571428572	6.07108374384237	0.109316770186336
CPN2	0	0	0	0
CPNE1	49.5811095700416	57.0719576719577	34.4960591133005	44.7094409937888
CPNE2	0.00294036061026356	2.93962962962963	0.0773152709359606	0
CPNE3	17.0034188626907	39.7032804232804	11.0544827586207	16.9719875776398
CPNE4	0	0	0.305418719211823	17.4446583850932
CPNE5	0	0	0	0
CPNE6	0	0	0	0
CPNE7	0	0.110634920634921	0	0
CPNE8	15.3353536754508	0.203333333333333	0	5.40937888198758
CPNE9	0.35491678224688	0	0	18.4977639751553
CPO	0	0	0	0
CPOX	7.37967406380028	24.8650793650794	11.9447290640394	28.2958385093168
CPPED1	33.5143966712899	14.6828042328042	2.02992610837438	13.9547204968944
CPQ	0.0890499306518726	1.14126984126984	7.73778325123153	6.98993788819876
CPS1	0.611511789181693	0.261640211640212	0	0
CPS1-IT1	0	0	0	0
CPSF1	22.9605686546463	35.3274603174603	51.3971921182266	57.1993788819876
CPSF2	96.5345769764216	183.362645502645	110.533743842365	109.497826086957
CPSF3	82.5186477115118	125.510846560847	185.694113300493	96.7714906832298
CPSF3L	49.8268862690707	50.3484126984127	66.7231280788177	44.5249068322981
CPSF4	13.607080443828	16.0822222222222	7.39029556650247	16.3417391304348
CPSF4L	0	0	0	2.87267080745342
CPSF6	77.8204091539528	78.2693121693122	75.751921182266	85.9352173913044
CPSF7	33.3626282940361	33.3256084656085	56.1374384236453	24.4985714285714
CPT1A	16.9165464632455	2.80190476190476	1.21229064039409	1.44819875776398
CPT1B	0	0	0	0
CPT1C	1.49107489597781	0.0342857142857144	5.47051724137931	31.431801242236
CPT2	32.9074410540915	28.486455026455	34.7060837438424	6.26944099378882
CPTP	0	0	0.0340640394088671	2.17807453416149
CPVL	206.710866851595	227.36746031746	103.658251231527	132.103354037267
CPXCR1	0	0	0	0
CPXM1	0.342933425797504	2.23153439153439	0.500295566502463	0.763354037267081
CPXM2	1.4823786407767	0	0	0.333354037267081
CPZ	4.72645631067961	0.0714285714285715	0	3.31267080745342
CR1	0	0	0	0
CR1L	0	0	0	0
CR2	0	0	0	9.87149068322982
CRABP1	13.0138349514563	1.48830687830688	0	51.853850931677
CRABP2	0.0321289875173371	22.0438624338624	0	0
CRACR2A	0	0	0	0
CRACR2B	12.6209570041609	3.19232804232804	0	0.268447204968944
CRADD	8.51626907073509	24.173544973545	5.03093596059113	12.5705590062112
CRAMP1L	10.0489181692094	46.0186243386243	75.3568472906404	20.2442236024845
CRAT	0.362177531206658	13.6166666666667	20.3775615763547	1.73105590062112
CRAT37	0	0	0	0
CRAT40	0	0	0	0
CRAT8	0	0	0	0
CRB1	0	0	0	0
CRB2	0	0	0	0
CRB3	0	0	0.0373399014778326	1.92341614906833
CRBN	159.949812760055	174.319523809524	211.142118226601	318.105093167702
CRCP	56.4471220527046	87.9153439153439	96.5446551724138	118.485093167702
CRCT1	0	0	0	0
CREB1	37.6323855755895	42.3895767195767	59.8996551724138	64.9478260869565
CREB3	13.351907073509	44.0842328042328	52.3978325123153	59.2331677018634
CREB3L1	0	0	0	0
CREB3L2	12.8009500693481	15.4007936507937	0.817832512315271	16.8145341614907
CREB3L3	0	0	0	0
CREB3L4	11.7150554785021	28.3506878306878	6.64229064039409	0.0101863354037267
CREB5	0	0	0	13.5932298136646
CREBBP	68.3868099861304	71.7452380952381	132.700295566502	105.588385093168
CREBL2	19.2235367545076	35.9746560846561	42.9417980295567	61.5666459627329
CREBRF	37.1131830790569	132.100634920635	178.581871921182	59.0600621118013
CREBZF	11.6825104022191	17.8473544973545	23.8952709359606	4.58807453416149
CREG1	22.2629056865465	111.06126984127	82.598078817734	41.6278881987578
CREG2	0	0	0	0
CRELD1	14.1152496532594	30.3638095238095	33.994433497537	21.671801242236
CRELD2	27.1331067961165	76.5098941798942	82.188275862069	29.9767080745342
CREM	103.044063800277	160.453492063492	182.778719211823	112.647639751553
CRH	0	0	0	0
CRHBP	0.104410540915395	0	0	21.7769565217391
CRHR1	0	0	0	0
CRHR1-IT1	0.764694868238558	7.00253968253968	10.8515517241379	9.52316770186336
CRHR2	0	0	0.0525862068965519	1.23267080745342
CRIM1	7.59201803051318	11.6469312169312	4.27019704433498	15.4186956521739
CRIP1	315.172898751734	41.1685185185185	0.345246305418719	2.89211180124224
CRIP2	153.331816920943	44.9481481481481	20.5874630541872	3.59670807453416
CRIP3	0.0853467406380029	2.27206349206349	0.306871921182266	0.350062111801243
CRIPAK	0.0643411927877948	4.53142857142857	7.47761083743842	3.66136645962733
CRIPT	83.2056588072122	53.7603174603175	101.116009852217	82.2252795031056
CRISP1	0	0	0	0
CRISP2	0	0	0	0
CRISP3	0	0	0	0
CRISPLD1	2.80980582524272	2.47174603174603	35.3369704433498	48.4752795031056
CRISPLD2	3.88728155339806	0	0.0176600985221675	26.8435403726708
CRK	31.2757766990291	60.631746031746	41.8951231527094	27.6974534161491
CRKL	26.4884882108183	20.4117989417989	20.7268965517241	11.6740372670808
CRLF1	0	0	0	0
CRLF2	0	0	0	0
CRLF3	28.9672746185853	32.4593650793651	25.0228571428571	7.86
CRLS1	12.3944660194175	9.77470899470899	17.4350985221675	19.6131677018634
CRMP1	17.834972260749	0.991481481481482	0.207758620689655	1.67037267080745
CRNDE	26.4823023578363	63.9833333333333	175.585344827586	94.5629813664597
CRNKL1	41.6562274618585	49.8068253968254	56.231354679803	46.4828571428571
CRNN	0	0	0	0
CROCC	0.0653744798890431	0.051904761904762	1.25866995073892	0
CROCCP2	4.66004854368932	12.6299470899471	16.3981280788177	8.60447204968944
CROCCP3	0	0.37989417989418	0.695418719211823	0.0384472049689441
CROT	1.02443134535368	9.64634920634921	4.29349753694581	19.1867701863354
CRP	0	0	0	0
CRSP8P	0	0	0.882783251231528	0
CRTAC1	0	0.227037037037037	0.00497536945812811	0
CRTAM	0	0	0	0
CRTAP	101.025173370319	55.5003703703704	2.56275862068966	3.23565217391305
CRTC1	2.55311373092927	2.05862433862434	2.18039408866995	10.3507453416149
CRTC2	3.52165742024965	7.99899470899471	19.5633497536946	6.51509316770187
CRTC3	2.2675866851595	4.71592592592593	9.09024630541872	24.3084472049689
CRTC3-AS1	0	0.676507936507937	0	0.270434782608696
CRX	0.0562968099861304	0.0160317460317461	0.788472906403941	1.02975155279503
CRY1	4.98108876560333	18.331746031746	44.9672167487685	21.9853416149068
CRY2	16.1061927877947	16.0306349206349	40.2038177339901	26.0633540372671
CRYAA	0	0	0	0
CRYAB	0	0	0.0925862068965519	0
CRYBA1	0	0	0	0
CRYBA2	0	0	0.135862068965517	0
CRYBA4	0	0	0	0
CRYBB1	0	0	0	0
CRYBB2	0.0217753120665743	0	0	0.0842236024844722
CRYBB2P1	16.1838626907074	13.3626455026455	36.7774876847291	44.3326708074534
CRYBB3	0	0	0	0
CRYBG3	0	11.2502645502646	72.4521428571429	31.0419875776398
CRYGA	0	0	0	0
CRYGB	0	0	0	0
CRYGC	0	0	0	0
CRYGD	0	0	0	0
CRYGN	0	0	0	0
CRYGS	0	0	0.0454679802955666	0
CRYL1	17.9357073509015	1.79243386243386	1.87384236453202	1.25478260869565
CRYM	26.0316851595007	7.91486772486773	2.26416256157635	23.5492546583851
CRYM-AS1	0	0	0	0
CRYZ	36.2880166435506	37.3973015873016	25.2768965517241	212.73347826087
CRYZL1	24.3600624133148	28.5818518518519	23.3961083743842	20.8142236024845
CS	70.5670388349515	41.7812698412698	44.6056157635468	51.8244099378882
CSAD	4.4249306518724	35.3257671957672	55.1911822660099	11.7867080745342
CSAG1	0	0	0	0
CSAG3	0	0	0	0
CSAG4	0	0	0	0
CSDC2	0	0	0	0
CSDE1	504.80052704577	548.698095238095	395.154729064039	622.282670807454
CSE1L	382.210894590846	618.136296296296	578.554778325123	389.128385093168
CSE1L-AS1	0	0	0	0
CSF1	0.0155339805825243	0	0	0
CSF1R	0	0.0515873015873016	0	145.836149068323
CSF2	0	0	0	0
CSF2RA	0	0	0	0
CSF2RB	0	0	0	0
CSF3	0	0	0	0
CSF3R	0	0	0	0
CSGALNACT1	0	0	0	6.53298136645963
CSGALNACT2	9.3228640776699	5.96190476190476	45.4768719211823	8.66776397515528
CSH1	0	0	0	0
CSH2	0	0	0	0
CSHL1	0	0	0	0
CSK	13.6800138696255	12.5479365079365	9.80667487684729	9.4455900621118
CSMD1	6.73840499306519	0.358042328042328	3.76502463054187	20.7933540372671
CSMD2	0	0	0	1.18062111801242
CSMD2-AS1	0	0	0	0
CSMD3	0.0138210818307906	7.22470899470899	36.0911083743842	3.55645962732919
CSN1S1	0	0	0.0589162561576355	0
CSN1S2AP	0	0	0	0
CSN1S2BP	0	0	0	0
CSN2	0	0	0	0
CSN3	0	0	0	0
CSNK1A1	196.783807212205	80.9360846560846	141.963694581281	183.028757763975
CSNK1A1L	0	0	0	0
CSNK1A1P1	2.49575589459085	4.33444444444445	8.27448275862069	3.67366459627329
CSNK1D	62.9194452149792	31.0766666666667	50.5485714285714	73.1307453416149
CSNK1E	0	0	0	0
CSNK1G1	10.4416019417476	18.3653439153439	46.4760591133005	33.0089440993789
CSNK1G2	9.41136615811373	27.3567724867725	17.0540147783251	25.5746583850932
CSNK1G2-AS1	0	0	0	0
CSNK1G3	14.8335436893204	54.2552380952381	79.0476108374384	67.4534782608696
CSNK2A1	119.426768377254	95.6201587301587	122.754310344828	114.428695652174
CSNK2A2	6.21002080443828	28.6113227513228	23.6866009852217	12.0905590062112
CSNK2A3	0	0	0	0
CSNK2B	157.948321775312	306.360793650794	378.633201970443	467.851614906832
CSPG4	0	0	0	6.43757763975156
CSPG4P1Y	0	0	0	0
CSPG5	0	0.264285714285714	1.08458128078818	0
CSPP1	88.9268515950069	65.9525925925926	222.123226600985	77.0978881987578
CSRNP1	0.369001386962552	0.277037037037037	0.291970443349754	0.0419875776397517
CSRNP2	14.5801386962552	2.13428571428571	10.0766502463054	9.47515527950311
CSRNP3	0	1.12010582010582	0.0211083743842365	0
CSRP1	7.2121705963939	0.503544973544974	0.290935960591133	5.41968944099379
CSRP2	21.0751525658807	87.2646031746032	50.2640147783251	228.69
CSRP2BP	53.3393273231623	68.1439153439153	87.7863054187192	51.5005590062112
CSRP3	0	0	0	0
CST1	0	0	0	0
CST11	0	0	0	0
CST13P	0	0	0	0
CST2	0	0	0	0
CST3	120.524417475728	439.915978835979	187.311871921182	143.58751552795
CST4	0	0	0	0
CST5	0	0	0	0
CST6	7.31377947295423	48.1715873015873	0.205960591133005	0.329937888198758
CST7	0	0	0	0
CST8	0	0	0	0
CST9	0	0	0	0
CST9L	0	0	0	0
CSTA	0	0	0	0
CSTB	212.143841886269	83.355291005291	12.3359113300493	140.025403726708
CSTF1	74.2108183079057	44.1379894179894	49.3189162561576	73.1514285714286
CSTF2	88.6711581137309	139.275396825397	171.786206896552	129.524906832298
CSTF2T	6.32540221914008	2.84560846560847	9.30679802955665	7.38031055900621
CSTF3	45.0568169209431	103.643439153439	179.412733990148	30.642049689441
CSTF3-AS1	0.0419001386962553	0.530423280423281	3.31926108374384	0.0763354037267082
CSTL1	0	0	0	0
CT45A1	0	0	0	0
CT45A10	0	0.0301587301587302	0	0
CT45A2	0	0	0	0
CT45A3	0	0	0	0
CT45A4	0	0	0	0
CT45A5	0	0	0	0
CT45A6	0	0	0	0
CT45A7	0	0	0	0
CT45A8	0	0	0	0
CT45A9	0	0	0	0
CT47A1	0	0	0	0
CT47A10	0	0	0	0
CT47A11	0	0	0	0
CT47A12	0	0	0	0
CT47A2	0	0	0	0
CT47A3	0	0	0	0
CT47A4	0	0	0	0
CT47A5	0	0	0	0
CT47A6	0	0	0	0
CT47A7	0	0	0	0
CT47A8	0	0	0	0
CT47A9	0	0	0	0
CT47B1	0	0	19.706921182266	0.157267080745342
CT55	0	0	1.42189655172414	0
CT62	0	0	0	0
CT83	0	0.156772486772487	0.38256157635468	0.0462732919254659
CTAG1A	0	0	0	0
CTAG1B	0	0	0	0
CTAG2	0	0	6.69729064039409	0
CTAGE1	0	0	1.3584236453202	0
CTAGE10P	0	0	0	0
CTAGE11P	0	0	0	0
CTAGE15	0	0	0	0
CTAGE4	0	0	0	0
CTAGE5	69.9124341192788	87.1602116402116	116.829802955665	195.876645962733
CTAGE6	0	0	0	0
CTAGE7P	0	0	0.356034482758621	0
CTAGE8	0	0	0	0
CTAGE9	0	0	0.269581280788177	0
CTB-113P19.1	0	0	0	0
CTB-12O2.1	0	0	0	0.131677018633541
CTB-178M22.2	0	0	0	70.4937267080745
CTB-7E3.1	0	0	0	0
CTBP1	5.48582524271845	9.24005291005291	5.59379310344828	7.0988198757764
CTBP1-AS	0	0	0	0
CTBP1-AS2	0	0	0	0.0349068322981368
CTBP2	73.9647850208044	44.1493121693122	8.12894088669951	98.7296894409938
CTBS	11.6430097087379	20.854708994709	14.5152463054187	31.0148447204969
CTC-338M12.4	0	0	0	0.0108074534161491
CTC-436P18.1	0	0	0.00487684729064042	0
CTC1	5.69047850208045	4.25433862433862	1.64364532019704	11.4121118012422
CTCF	80.1090915395284	58.7830158730159	72.2808620689655	39.4704347826087
CTCFL	0	39.394126984127	106.065197044335	23.858198757764
CTD-2151A2.1	0	0	0	0
CTD-2194D22.4	0	0	0	0
CTD-2201E9.1	0	0	0	0
CTD-2201I18.1	0	0	0	13.4578881987578
CTD-2270F17.1	0	0	0	0
CTD-2297D10.2	0	0	0	0
CTD-2350J17.1	0	0	0	0
CTD-3080P12.3	0	0	0	0
CTDNEP1	32.5634257975035	35.609417989418	33.5336699507389	48.3840372670808
CTDP1	10.0246601941748	2.65031746031746	1.80199507389163	3.78304347826087
CTDSP1	8.64696948682386	0.271005291005291	0.0705418719211823	3.08677018633541
CTDSP2	22.3535367545076	15.3275661375661	22.2599014778325	21.3516770186335
CTDSPL	4.84785714285714	21.8559788359788	15.1078571428571	1.24422360248447
CTDSPL2	107.970062413315	93.1398941798942	129.204926108374	94.651801242236
CTF1	0	0	0	0
CTGF	9.53160887656033	26.2592592592593	19.9197290640394	7.80652173913044
CTGLF12P	0	0	0.765394088669951	0
CTH	21.4511442441054	0.364973544973546	0	1.63316770186336
CTHRC1	7.2545839112344	47.6930158730159	38.1739655172414	39.7668944099379
CTIF	0	0.0368253968253969	0	0.287639751552795
CTLA4	0	0.0304761904761905	0	0
CTNNA1	33.9600901525659	57.4733862433862	69.6123891625616	107.934347826087
CTNNA2	0	0	0	4.69291925465839
CTNNA3	0	1.81820105820106	1.41073891625616	0.313291925465839
CTNNAL1	76.7956380027739	147.491798941799	86.5146798029557	53.3077639751553
CTNNB1	28.8716296809986	46.5608994708995	118.297733990148	39.3942236024845
CTNNBIP1	3.21921636615811	24.8855555555556	22.4522906403941	11.9426086956522
CTNNBL1	90.7653536754508	165.164761904762	106.804630541872	53.2706832298137
CTNND1	0	0	0	0
CTNND2	0	2.3931746031746	0.00571428571428574	0.517329192546584
CTNS	18.7540568654646	5.02888888888889	5.45753694581281	28.0293167701863
CTPS1	126.270665742025	83.2930687830688	28.9303694581281	25.0929192546584
CTPS2	0	0	0	3.6127950310559
CTR9	89.3350693481276	112.831322751323	180.315221674877	182.003726708075
CTRB1	0	0	0	0.162236024844721
CTRB2	0.0694036061026353	0.539259259259259	0.408866995073892	586.424844720497
CTRC	0	0	0	0
CTRL	0	33.5140211640212	0.109729064039409	0
CTSA	29.6652149791956	3.20968253968254	0.574088669950739	9.93378881987578
CTSB	64.4275658807212	90.9989417989418	47.2804433497537	234.782173913044
CTSC	107.247669902913	6.7741798941799	9.16711822660099	36.7380124223603
CTSD	252.004653259362	216.897619047619	76.1372167487685	150.376832298137
